E_i,S_i
21129,11287
21805,11286
29449,11285
27269,11284
24545,11283
26252,11278
26029,11277
19692,11276
3689,11274
6925,11273
9916,11272
18294,11270
16509,11269
18950,11268
20376,11266
24158,11265
22157,11263
25379,11261
25117,11260
13226,11259
11048,11258
12330,11257
24364,11256
22826,11255
8012,11253
8643,11251
29359,11245
9563,11243
9488,11242
29992,11240
13070,11239
23132,11234
23080,11233
15620,11232
21179,11231
5301,11229
18532,11228
23205,11226
12335,11225
8616,11224
11090,11219
19432,11217
4615,11215
29007,11214
18969,11212
27793,11211
3984,11210
11808,11208
13975,11207
27576,11205
5746,11203
9731,11202
13839,11198
11871,11197
18863,11195
21224,11194
23170,11192
7865,11191
22982,11190
14912,11189
17625,11187
20952,11186
17105,11185
20670,11184
13193,11183
28700,11182
16338,11181
28643,11180
21676,11177
27339,11176
21310,11175
21526,11173
22152,11172
13679,11171
10099,11170
14015,11166
2884,11164
8449,11159
22135,11157
20659,11155
3938,11154
18012,11148
16746,11146
25579,11143
2939,11137
26469,11135
1147,11134
25660,11133
10302,11130
4976,11129
16267,11128
17209,11127
29536,11126
5334,11125
2418,11121
2946,11116
14340,11114
2081,11110
25349,11108
21170,11106
28647,11105
3839,11104
2467,11102
24872,11098
1709,11095
799,11092
21946,11091
10423,11088
5702,11087
26445,11085
10176,11084
2209,11079
3012,11077
22666,11075
823,11071
21248,11068
18836,11067
15673,11066
22339,11065
16961,11064
10182,11063
26164,11062
12354,11061
28044,11057
10660,11054
19743,11053
83,11051
18782,11048
15358,11047
5513,11044
5009,11043
11750,11040
16128,11038
21129,11037
21280,11033
13989,11032
11232,11030
29170,11029
1615,11028
12687,11026
13908,11020
9835,11019
13034,11016
13544,11012
1056,11011
15536,11010
8936,11009
11152,11007
1788,11002
28856,11001
14442,11000
24487,10999
23957,10998
20820,10994
3325,10992
5812,10990
25759,10988
11120,10987
3888,10986
23441,10984
23547,10983
21482,10981
15799,10979
22578,10978
2801,10977
3366,10974
3783,10973
27114,10972
28743,10968
7305,10967
14161,10966
303,10964
10165,10963
11623,10961
8885,10960
13988,10957
2388,10956
23486,10955
15259,10954
10019,10950
1737,10949
21985,10948
7767,10947
22624,10944
3599,10943
19870,10942
6290,10941
18246,10937
608,10934
8046,10932
26127,10924
22632,10923
26253,10922
7063,10921
20591,10920
22430,10917
11326,10916
25855,10912
6819,10909
24185,10908
5815,10907
7904,10904
4831,10899
4729,10897
8836,10896
22105,10895
28630,10892
4089,10891
15499,10890
23816,10886
21444,10885
23442,10882
18799,10881
16246,10878
16446,10876
28239,10875
4875,10873
20717,10869
3526,10865
3360,10864
20672,10863
3426,10862
7836,10861
5432,10860
24721,10859
11405,10854
22689,10852
8391,10848
26813,10847
14460,10841
8083,10840
1378,10838
638,10832
21306,10831
11046,10827
4372,10826
3771,10825
27673,10824
13931,10823
5420,10822
4359,10820
28477,10814
12995,10813
22426,10812
20268,10810
19487,10809
26392,10808
20624,10807
27141,10806
20840,10802
11060,10799
7713,10797
3816,10796
17544,10793
13253,10792
11057,10791
29297,10789
13991,10788
26455,10786
2418,10785
6832,10784
2363,10781
24090,10779
5445,10778
24777,10775
24019,10774
26248,10771
10225,10768
23985,10767
26359,10765
22874,10764
5634,10763
29066,10762
16382,10760
14325,10757
1353,10756
6823,10750
1167,10747
18574,10742
7726,10740
9800,10739
2211,10738
528,10734
6061,10732
17263,10728
29292,10727
10325,10725
11408,10724
20827,10723
4686,10722
9251,10721
17138,10720
12487,10718
15942,10717
1609,10713
25150,10712
15133,10711
12540,10710
2680,10709
24372,10704
18870,10702
28000,10699
21393,10698
4375,10693
24325,10692
22474,10690
20984,10689
3538,10687
7257,10686
10921,10682
5817,10681
8984,10679
28720,10677
25640,10674
10672,10670
11043,10669
7026,10668
4742,10667
22185,10665
2289,10664
11407,10663
28222,10662
5773,10661
21209,10660
22826,10659
29703,10653
27475,10652
20636,10651
7896,10650
8004,10648
20895,10644
20293,10642
13211,10641
27758,10640
16087,10638
24800,10636
2690,10635
26077,10630
27655,10629
16557,10628
17630,10625
8903,10622
24323,10620
4370,10619
8467,10617
7232,10616
23101,10615
9611,10614
26429,10613
15579,10612
15014,10609
167,10607
24510,10606
9141,10603
23682,10601
3951,10600
28469,10598
20235,10595
2863,10593
22195,10591
16831,10590
25953,10586
46,10585
1777,10584
727,10583
11128,10579
23871,10577
15400,10575
19581,10574
15774,10572
13523,10570
687,10568
19612,10566
29591,10565
15015,10564
24501,10562
9502,10561
4609,10560
24080,10558
3761,10556
19315,10555
13897,10553
27878,10549
5092,10548
14956,10546
17736,10544
3884,10542
9127,10540
26495,10539
11953,10537
10623,10535
22903,10533
17171,10532
13830,10529
6984,10528
18641,10527
21734,10526
20242,10524
6881,10523
18447,10520
3273,10519
14545,10515
2178,10512
21690,10511
28587,10510
29238,10509
3397,10507
19629,10493
25174,10492
14632,10485
23957,10483
22496,10482
18844,10481
17768,10480
13390,10479
5264,10477
9245,10475
23957,10473
14450,10471
23572,10469
675,10466
5396,10463
1829,10461
7558,10458
26770,10456
18565,10451
12481,10443
7441,10440
16597,10438
8300,10437
19987,10436
13440,10433
25057,10430
25755,10428
21015,10427
27604,10425
28562,10414
8409,10411
16945,10409
20112,10406
21793,10400
17209,10399
15682,10398
13413,10396
20477,10395
20979,10394
13839,10392
17404,10389
7620,10385
13530,10384
24349,10382
21830,10380
18452,10377
950,10376
13945,10371
26035,10369
16897,10366
14660,10365
18603,10363
16430,10358
28878,10356
22976,10355
24197,10353
25064,10352
5313,10349
21438,10346
25416,10345
25609,10344
23383,10343
28090,10340
7855,10338
21001,10337
4556,10335
29611,10333
17083,10324
13260,10323
16198,10321
11732,10318
28931,10317
22522,10315
6189,10313
19613,10312
11788,10310
1362,10306
3654,10304
20028,10302
16217,10300
27430,10298
3162,10296
1210,10292
15324,10290
21932,10289
24921,10288
28672,10286
13970,10283
25092,10280
26909,10279
12991,10278
23864,10277
27973,10275
2990,10274
16556,10272
18234,10271
10112,10267
13909,10263
16553,10260
18914,10259
22796,10256
27950,10252
638,10251
6432,10248
27062,10242
3566,10241
23108,10239
6604,10238
19759,10235
3049,10234
3879,10233
26897,10232
15123,10229
6691,10228
7666,10226
23499,10224
29273,10223
1564,10222
4521,10219
5364,10216
8547,10214
20638,10208
18785,10206
13515,10201
23377,10200
26838,10199
19815,10198
24195,10194
6979,10192
10225,10190
22476,10187
10136,10185
4129,10183
16890,10181
20362,10180
17694,10178
15137,10177
889,10176
29419,10175
7436,10174
2666,10173
11794,10172
13253,10171
14635,10168
2030,10167
21805,10165
14644,10160
1507,10154
8878,10153
20240,10152
17707,10151
6458,10150
27185,10148
14374,10146
21685,10142
29744,10141
25900,10140
14590,10137
28908,10136
16961,10133
10605,10132
9584,10130
5885,10128
26345,10127
28029,10124
8122,10123
11743,10122
15740,10120
24697,10119
25871,10118
15232,10116
15751,10115
2784,10113
9784,10112
25675,10110
13278,10109
25899,10108
14958,10107
10187,10106
25554,10105
987,10104
797,10102
20077,10100
3798,10099
12163,10095
28587,10094
9951,10091
1145,10089
10374,10088
15644,10086
7567,10083
15566,10080
4713,10074
19105,10073
23210,10072
17418,10071
20339,10070
26316,10068
10953,10067
8428,10065
4578,10064
22597,10060
10124,10058
3641,10057
4898,10056
20290,10053
10655,10052
23510,10051
19021,10050
12807,10049
18550,10048
15643,10044
6848,10043
2150,10042
8247,10041
13621,10040
2949,10039
14077,10038
23706,10037
9373,10033
8448,10032
8427,10030
11252,10029
9629,10026
25756,10025
1387,10023
13532,10020
3566,10019
2046,10015
15469,10012
22638,10011
8684,10009
8195,10007
23340,10002
2718,10001
10140,9999
17367,9994
429,9993
17571,9990
21222,9989
10907,9986
19660,9984
1357,9982
3156,9981
26406,9978
10806,9974
26756,9968
17518,9967
843,9966
9813,9965
28476,9962
4465,9961
15705,9960
24905,9959
27221,9951
8204,9945
29525,9944
3250,9943
11396,9940
12918,9939
17250,9938
22355,9936
4261,9935
23244,9934
26050,9933
13963,9929
18205,9927
12798,9926
20401,9925
16034,9922
8161,9921
3478,9919
13530,9918
23708,9916
22408,9915
18754,9914
12193,9912
20280,9910
6753,9908
25253,9907
7683,9906
21738,9905
21364,9902
23254,9901
14401,9899
22454,9897
5060,9894
26563,9893
15251,9890
25198,9889
14029,9888
16819,9887
28143,9883
10957,9881
24874,9880
25634,9879
25072,9878
16769,9875
17733,9873
8446,9872
24908,9871
17602,9870
27978,9869
23158,9866
21755,9861
5391,9860
28907,9859
2357,9856
25065,9853
22312,9851
7648,9847
5069,9845
8737,9844
6274,9838
1461,9835
11998,9834
26322,9830
24952,9829
26717,9826
25726,9825
10792,9824
13026,9822
29584,9821
20011,9820
15754,9819
26907,9818
11440,9815
20096,9813
29656,9812
11274,9810
25338,9808
5361,9805
7340,9801
20127,9797
13423,9796
19451,9795
29474,9794
8322,9793
6054,9792
8315,9791
16224,9789
20845,9788
25162,9787
24444,9783
2449,9782
3904,9781
7482,9780
28035,9779
27475,9778
26744,9777
6839,9776
3491,9774
19729,9765
16983,9761
29569,9759
20174,9758
25348,9757
20613,9756
14745,9755
6003,9751
2882,9750
16464,9749
12840,9748
15264,9747
23164,9745
23971,9742
10973,9740
1736,9736
7720,9735
29577,9733
17829,9732
4518,9731
14578,9729
4755,9728
12974,9724
20963,9723
17036,9721
244,9719
7160,9714
13450,9713
26649,9712
25226,9711
25025,9708
23665,9707
22103,9706
8355,9702
5878,9701
19764,9698
3401,9694
20231,9693
5985,9692
16535,9689
3705,9688
14271,9685
26038,9678
25056,9677
18402,9674
26936,9673
3177,9672
12211,9671
18101,9668
24846,9667
11023,9665
9202,9664
13963,9663
6666,9662
26886,9661
20718,9660
22324,9657
27726,9655
21788,9654
3658,9653
15603,9650
18231,9649
27218,9648
15673,9647
24671,9646
4725,9645
27410,9640
4450,9637
8980,9633
13087,9631
14012,9630
29748,9624
12612,9623
24363,9622
25960,9621
16798,9619
3726,9618
27794,9616
13171,9615
21302,9613
8370,9612
8874,9611
21253,9609
17890,9608
1673,9607
18741,9605
6797,9604
20143,9602
20184,9601
29140,9600
21791,9598
22877,9597
18672,9596
8665,9593
3884,9592
4826,9591
8323,9585
29114,9582
13732,9580
9314,9576
6232,9575
3699,9573
19267,9567
1114,9559
22476,9557
168,9555
26196,9552
3862,9549
16234,9546
19988,9545
5446,9544
9029,9542
4841,9541
25954,9539
16281,9538
11661,9535
14319,9532
8921,9531
25334,9529
6728,9528
29902,9527
15982,9524
133,9523
18710,9522
3942,9518
11826,9514
22365,9512
1378,9509
29461,9507
16557,9504
1907,9502
13035,9499
14692,9495
28644,9492
4712,9491
6373,9490
27166,9489
20628,9488
25325,9487
5039,9484
8942,9483
15824,9482
14339,9481
12536,9476
14002,9475
17863,9473
29784,9472
27683,9469
21847,9468
29195,9467
20270,9466
18611,9465
12235,9462
1717,9461
15236,9460
19655,9459
28511,9457
21015,9455
13496,9453
3743,9452
25450,9451
25374,9450
12168,9448
3646,9441
25128,9440
14890,9439
6625,9438
4309,9434
18132,9433
18549,9432
9404,9429
12031,9428
21334,9427
7971,9424
11118,9423
15838,9422
26936,9421
25580,9418
1135,9412
26088,9410
626,9409
23829,9408
16215,9407
19685,9406
7606,9405
23339,9404
10510,9403
6047,9402
20072,9400
11563,9399
20398,9395
1233,9393
20052,9391
15927,9390
20120,9386
6850,9385
13893,9384
16315,9383
5263,9374
29805,9373
20755,9372
15975,9371
23903,9370
12156,9369
5313,9366
2257,9362
27769,9359
10297,9357
18039,9355
7525,9354
29742,9349
12173,9344
9916,9342
26594,9341
16897,9340
18046,9337
18787,9332
7966,9330
1733,9327
29104,9325
18532,9324
4425,9323
4043,9322
27151,9321
26996,9320
22087,9319
14756,9318
22900,9316
27712,9314
18417,9313
8585,9312
7674,9310
29115,9309
26148,9308
13930,9306
6597,9305
21919,9304
14016,9302
4866,9298
1588,9297
465,9296
22842,9295
12034,9292
10356,9291
11043,9289
21488,9288
10111,9287
3452,9285
7221,9283
19392,9282
17461,9280
28133,9276
11929,9275
9731,9274
20453,9273
21247,9272
17804,9271
3638,9270
6513,9268
11120,9267
8908,9266
29599,9265
20950,9264
23010,9263
24782,9260
29600,9259
14381,9257
22123,9256
26084,9255
5744,9254
29710,9252
27992,9249
19313,9248
25161,9246
18669,9245
10745,9244
17210,9243
16729,9241
17686,9237
12621,9236
3206,9235
27542,9234
11670,9232
17119,9231
11703,9230
174,9226
17308,9224
25878,9223
1118,9222
648,9221
25670,9220
21256,9211
28711,9210
2076,9209
6393,9201
24166,9196
10634,9195
11581,9194
4773,9192
2923,9191
24783,9190
5305,9188
1003,9187
383,9186
21159,9184
26362,9183
25285,9181
25598,9175
16191,9173
24273,9172
19621,9171
16250,9170
17008,9169
21390,9165
4328,9162
4712,9161
10841,9157
12864,9153
21101,9150
14015,9149
13432,9147
2394,9145
13453,9143
12027,9142
10095,9141
8728,9138
4350,9137
28370,9136
504,9135
11922,9131
7323,9128
44,9127
28918,9126
16669,9123
4615,9122
27896,9121
22324,9120
20365,9119
3691,9116
7192,9115
4373,9113
19923,9110
27532,9109
6973,9108
15845,9106
17588,9104
6049,9097
22460,9096
5919,9095
8949,9092
5266,9088
10606,9086
18393,9079
18644,9077
6947,9071
10816,9070
7796,9069
16604,9068
16065,9067
4654,9066
2561,9065
6341,9061
8700,9059
25926,9057
5268,9056
20987,9053
12502,9052
14032,9048
11598,9045
17015,9041
11365,9040
24985,9039
14444,9038
205,9034
7508,9031
11994,9030
21810,9028
6943,9026
26179,9025
18523,9023
18318,9022
344,9021
28165,9020
6492,9016
16155,9015
16808,9010
27711,9009
14068,9008
25258,9006
27637,9005
2230,9001
1057,9000
26345,8999
5553,8998
29660,8997
9164,8995
21576,8993
14055,8992
6733,8991
8294,8990
9608,8989
26735,8988
13190,8987
7957,8980
14907,8978
17377,8977
1229,8976
22502,8972
1758,8970
12814,8969
3236,8968
26114,8967
25897,8966
21567,8965
7823,8964
20418,8963
27360,8962
29553,8958
1339,8957
3330,8956
10060,8955
8702,8953
15715,8951
17628,8948
22063,8947
10452,8945
12942,8944
6143,8943
4567,8938
11778,8935
16346,8930
21555,8928
4680,8926
13570,8921
16902,8920
24444,8918
25931,8917
7199,8914
11649,8908
6898,8906
1611,8905
23361,8904
13177,8902
14621,8900
13779,8897
8787,8896
17712,8894
17581,8893
5132,8891
20047,8890
6868,8887
25285,8885
21567,8884
27028,8883
29736,8881
19352,8880
4476,8878
17629,8875
21346,8874
20061,8873
20279,8872
2617,8870
27887,8869
19486,8868
1346,8867
25667,8866
22487,8862
4030,8861
23637,8860
2230,8859
6114,8857
17604,8856
13270,8855
3155,8851
20698,8849
13697,8848
11518,8847
27130,8842
22802,8841
7787,8839
26332,8837
29382,8834
9806,8833
12851,8832
15936,8831
27073,8829
18184,8827
18433,8826
16690,8824
7503,8823
28359,8822
1826,8821
25695,8819
2529,8818
16928,8813
9890,8810
9606,8806
28602,8805
21614,8804
370,8803
25001,8801
21423,8799
14039,8797
11706,8796
4713,8795
15475,8794
4855,8790
26106,8787
6835,8786
21593,8783
8884,8782
24257,8781
2135,8780
18756,8779
24192,8776
9481,8775
19041,8774
16336,8773
29719,8771
11104,8770
25823,8764
21898,8763
2214,8762
1626,8761
22949,8759
1897,8758
20584,8757
1749,8755
16834,8754
18141,8752
5026,8750
11640,8749
15555,8744
6777,8743
29999,8738
9532,8737
175,8735
22481,8733
20968,8732
28410,8731
11063,8730
7903,8729
24396,8728
2651,8726
22756,8724
17114,8723
22424,8722
28607,8721
13897,8717
17565,8715
22595,8714
16576,8713
21414,8712
9592,8711
1553,8710
7942,8709
3352,8707
12566,8704
29678,8701
24279,8700
24912,8698
17452,8696
18897,8695
26482,8694
18908,8692
2984,8687
24586,8685
15336,8683
20076,8682
4305,8680
2760,8679
19881,8675
27155,8671
28688,8669
7434,8667
26537,8666
8578,8665
19382,8664
19285,8661
5636,8660
23566,8659
6894,8658
16973,8656
26620,8649
5611,8648
11303,8647
27020,8646
18077,8645
1368,8644
18285,8641
3413,8640
27759,8638
26638,8635
10021,8634
10807,8633
13374,8632
27262,8630
20362,8629
24224,8627
23252,8626
11305,8621
10722,8619
2378,8618
9880,8617
9221,8615
26445,8614
24923,8613
22963,8612
21235,8610
17760,8609
29692,8608
25600,8607
5470,8605
3221,8600
6048,8599
14578,8598
8034,8597
10514,8596
28346,8594
6807,8593
732,8590
19185,8580
15314,8579
14978,8578
16603,8577
7317,8576
16731,8575
22318,8574
1366,8573
25100,8570
26286,8569
20339,8567
2168,8566
814,8564
8117,8562
3294,8561
29729,8560
2750,8557
13535,8556
14269,8555
23156,8550
28113,8549
3203,8548
4152,8544
18570,8543
23410,8541
12392,8538
16440,8537
22943,8536
24470,8535
2503,8532
4499,8530
28330,8529
16381,8526
27615,8525
10204,8524
4676,8522
13699,8521
2550,8515
14449,8513
1810,8512
20996,8510
553,8508
8732,8507
29131,8506
9737,8505
27027,8504
25385,8503
5199,8502
17014,8499
23157,8497
3011,8495
22038,8492
8222,8490
7899,8489
24445,8488
3883,8485
10702,8484
4277,8483
25092,8482
1409,8480
6273,8479
1151,8477
29802,8476
28922,8475
13343,8473
19698,8470
12536,8464
8964,8463
29200,8462
24092,8461
19357,8460
18790,8459
21424,8457
29134,8456
22077,8451
17755,8450
22310,8449
21862,8448
19845,8447
25963,8446
20886,8445
3020,8440
28670,8437
21407,8436
27448,8434
19186,8433
10808,8432
24835,8431
28148,8430
14178,8429
13344,8428
2936,8426
16005,8425
28858,8424
9859,8421
25037,8419
12614,8414
5850,8413
16554,8410
8345,8406
23136,8403
15620,8398
17176,8396
8190,8394
1415,8393
16919,8390
19325,8388
13912,8385
15010,8383
24576,8380
4399,8379
11697,8378
11020,8375
9144,8373
14111,8372
89,8371
13869,8370
8239,8369
12364,8367
25096,8366
16923,8365
7202,8364
17349,8362
13889,8361
1001,8360
24937,8359
29761,8358
17485,8351
17375,8350
3820,8349
26071,8348
17753,8346
3850,8344
8537,8343
17597,8340
29912,8337
10990,8336
10890,8335
3306,8334
10528,8329
19571,8326
6682,8325
25839,8322
21796,8320
17870,8315
27093,8314
7893,8312
2063,8310
8522,8308
17053,8306
814,8305
14994,8304
14859,8298
13098,8293
4310,8291
10092,8289
166,8288
4096,8287
10763,8284
14770,8283
8269,8282
6581,8279
3842,8276
3835,8275
27183,8272
14132,8271
18425,8270
10985,8269
12420,8268
20125,8266
5014,8265
701,8262
10872,8261
6382,8259
288,8258
1514,8257
11329,8254
21627,8251
6326,8250
20707,8249
26458,8248
13518,8247
4046,8246
24353,8245
17499,8244
11175,8243
13218,8241
7253,8240
13008,8239
7710,8238
4891,8237
17018,8235
22526,8233
26054,8230
10862,8229
25561,8226
10827,8225
10431,8221
29094,8219
24392,8216
18959,8213
17211,8212
14822,8200
19050,8199
28081,8198
16449,8195
16424,8194
23595,8193
16493,8191
29996,8189
15149,8188
16084,8187
12511,8178
21500,8176
3604,8175
22813,8172
28955,8166
18827,8165
81,8162
2816,8161
26599,8158
15936,8156
15657,8155
8674,8154
16360,8152
20555,8151
3599,8149
11437,8148
16803,8147
29111,8146
22106,8143
13517,8142
11638,8141
10468,8139
544,8138
12801,8137
28088,8134
7286,8133
20642,8127
1439,8121
6050,8119
25261,8117
4913,8114
3708,8111
23895,8110
24982,8109
6479,8108
11456,8106
4869,8105
21008,8103
29347,8102
20203,8096
25575,8094
28672,8093
16877,8091
12261,8090
20845,8089
22227,8088
19860,8085
10662,8083
12096,8082
4822,8081
11128,8080
4392,8075
1860,8072
19586,8070
19744,8069
21108,8065
17331,8063
9211,8061
26463,8060
17967,8055
18783,8054
22095,8053
14816,8052
12281,8051
19318,8049
23415,8048
5962,8046
4479,8043
26177,8041
12119,8040
1599,8039
2698,8037
27801,8036
5266,8034
24461,8029
16147,8028
12369,8024
1360,8023
6126,8022
18217,8018
65,8015
12431,8011
1152,8008
21808,8001
1162,8000
9104,7997
27572,7993
25431,7991
8987,7988
15052,7987
22959,7985
5364,7983
3150,7981
5446,7980
17572,7979
8344,7978
12846,7977
7410,7976
5025,7975
15525,7971
24666,7968
8593,7965
28008,7962
9157,7961
18325,7960
13441,7955
25419,7954
4262,7952
29612,7950
17193,7946
4188,7944
3304,7941
4927,7937
7618,7936
25242,7934
8883,7932
2543,7930
1700,7926
25478,7925
17752,7923
10064,7921
9550,7919
4110,7915
27086,7914
20333,7913
26237,7912
17662,7911
5719,7910
16732,7909
26577,7905
28192,7902
2096,7901
19549,7898
29498,7897
3608,7895
9391,7894
22456,7893
8233,7887
2850,7882
28259,7880
24278,7879
25681,7878
20777,7876
19839,7875
26172,7868
16891,7865
2627,7864
24067,7860
20885,7856
2418,7855
21153,7854
29006,7853
11900,7848
14865,7847
26689,7846
23031,7845
18152,7844
5779,7843
29441,7841
14139,7839
12468,7834
26431,7831
17242,7828
26412,7827
2664,7823
22499,7820
29004,7819
14644,7816
9158,7815
12387,7813
16173,7809
4697,7808
11006,7805
19166,7804
15771,7801
13273,7800
23521,7799
2647,7797
5972,7795
29888,7793
3248,7791
19216,7789
25615,7787
9569,7784
5706,7783
3177,7781
7758,7778
27006,7775
15715,7773
3184,7772
2885,7770
4729,7769
12279,7766
19139,7765
1962,7764
2724,7763
10320,7761
17456,7760
13977,7757
15186,7754
10966,7753
15012,7752
10222,7750
2547,7749
27293,7747
22082,7745
13948,7744
13687,7743
17198,7741
17990,7739
8479,7734
8705,7733
9144,7732
21482,7729
20684,7728
7969,7727
15709,7725
24204,7722
25864,7717
23321,7716
7142,7715
5077,7714
6599,7713
20930,7712
20734,7711
18630,7710
8354,7709
5093,7708
23685,7707
12831,7702
4297,7701
6735,7699
23952,7697
760,7694
17056,7693
24017,7690
5087,7689
10731,7687
7854,7685
7405,7683
21788,7682
6487,7679
15883,7677
23094,7675
21253,7674
14762,7672
13946,7670
18049,7669
27098,7666
20084,7664
22526,7663
24185,7662
19965,7660
2301,7658
8193,7657
8078,7656
10778,7655
8562,7654
24426,7650
26439,7648
25405,7646
3534,7645
14934,7644
15631,7642
7976,7641
21587,7640
4188,7638
7466,7637
4740,7634
29539,7633
7009,7632
26777,7630
4335,7629
16917,7628
17689,7625
11914,7624
22465,7618
6197,7613
4676,7612
1562,7610
17907,7605
4342,7600
17653,7599
18806,7596
1898,7595
25425,7594
28850,7591
14006,7588
18445,7583
29506,7582
6885,7581
6248,7578
27729,7576
5665,7572
14359,7568
17144,7567
6207,7566
23675,7563
13690,7562
6937,7560
610,7558
20626,7557
22601,7556
26984,7555
24753,7554
13834,7552
9073,7551
21102,7549
22168,7547
7718,7546
25321,7545
6401,7543
29373,7542
25591,7541
10894,7540
2688,7539
28161,7534
8794,7533
18290,7532
16263,7531
11114,7530
26319,7529
20347,7523
9927,7522
6563,7520
24129,7519
13772,7514
28824,7510
5077,7509
18861,7508
27495,7500
6814,7498
11219,7497
682,7493
13128,7486
153,7481
571,7479
26289,7478
13805,7476
374,7474
15680,7472
6679,7469
9446,7465
20849,7464
25747,7462
43,7461
4579,7458
18314,7447
25578,7444
26258,7436
10457,7434
16578,7433
14511,7426
20785,7421
25910,7420
29519,7419
5326,7418
14138,7417
24027,7416
19969,7415
10706,7414
15003,7413
15368,7412
28994,7411
13925,7410
7008,7409
24352,7405
16826,7404
16808,7402
12955,7399
2716,7397
29683,7394
26164,7393
14339,7392
26121,7391
3692,7390
8328,7389
20670,7388
22542,7386
19745,7385
18022,7384
26225,7383
20938,7381
25300,7379
1818,7377
21967,7375
11272,7372
13183,7371
8655,7369
27502,7368
11971,7367
13242,7363
5809,7362
19027,7361
17041,7360
12325,7357
15700,7355
15925,7354
15616,7353
10171,7352
10021,7351
4680,7350
9221,7349
14939,7348
13197,7347
21679,7346
4898,7344
5827,7342
11368,7338
22371,7335
22819,7334
11153,7333
2533,7331
13049,7330
16218,7327
581,7325
13896,7324
4384,7318
8285,7315
2483,7313
6893,7312
1184,7310
3287,7307
526,7305
17919,7303
641,7302
27272,7301
12000,7300
20565,7299
1060,7298
26168,7297
8526,7295
24969,7294
6417,7292
24447,7291
2637,7290
8513,7289
22548,7287
23207,7284
17219,7281
13346,7278
6610,7277
7071,7276
7155,7273
5731,7271
10129,7270
13382,7269
7539,7267
22796,7265
14626,7263
12387,7262
3932,7261
6305,7260
11845,7259
26369,7257
20727,7256
9213,7253
23501,7252
6936,7251
3528,7247
28828,7245
22223,7239
29776,7236
12621,7233
25143,7232
8217,7229
1051,7227
4786,7226
21999,7220
20085,7216
2849,7214
10058,7212
27220,7211
19478,7209
13365,7207
2116,7204
4902,7199
17214,7198
21877,7197
18727,7196
4790,7193
27185,7190
6092,7187
25362,7185
21766,7184
2269,7182
27549,7181
26559,7179
2723,7178
6665,7177
28699,7176
15012,7174
887,7173
15809,7172
29457,7167
27624,7166
5909,7165
24002,7164
12842,7163
27024,7159
25680,7158
12162,7157
23088,7156
12003,7153
27276,7151
25579,7146
3270,7142
11966,7141
20822,7137
17798,7136
27650,7135
27887,7132
1515,7131
29179,7130
12928,7128
14429,7126
10372,7125
23548,7123
1943,7121
16312,7115
22039,7112
6238,7111
9240,7108
21036,7107
26448,7105
10708,7103
27422,7102
14376,7100
29359,7097
1381,7095
28139,7094
28762,7091
1936,7090
3061,7088
11648,7086
7465,7085
26334,7084
24933,7083
27995,7082
11898,7080
19938,7079
27863,7075
14703,7074
9767,7073
14460,7072
20071,7069
27736,7067
1685,7064
22483,7061
22458,7060
18805,7059
26440,7058
24315,7057
17787,7055
27637,7054
8352,7052
11066,7050
7323,7049
19206,7047
13887,7046
21853,7045
7373,7044
7298,7043
22010,7040
11230,7039
16370,7038
3534,7037
29601,7036
27697,7034
24829,7033
1516,7032
14110,7031
17138,7030
10537,7029
16462,7027
25710,7025
4337,7023
684,7019
13487,7018
26087,7017
18981,7016
8342,7015
19620,7013
2717,7012
26844,7011
16283,7008
20126,7007
16935,7006
8009,7004
1665,7002
7406,6993
19964,6992
24317,6985
13686,6984
12015,6979
17351,6978
3794,6977
15334,6976
12245,6975
11300,6974
21714,6973
28745,6972
5888,6971
2887,6970
15914,6969
22087,6968
18442,6967
8597,6966
7052,6962
23549,6960
17510,6958
8899,6956
27511,6953
25751,6951
6500,6943
966,6942
834,6941
11622,6938
7515,6935
13972,6933
18116,6932
24624,6930
2502,6927
5880,6926
24757,6923
3838,6920
28900,6919
14001,6912
8709,6910
23834,6909
8239,6903
1212,6900
5283,6898
16865,6897
690,6895
18011,6893
24160,6891
22077,6890
18613,6889
4322,6888
15144,6884
4509,6880
14978,6878
16948,6877
23556,6876
17030,6874
3508,6873
6032,6872
11348,6867
21876,6864
26062,6862
14664,6861
27542,6857
1045,6856
8686,6855
4317,6853
28305,6852
17544,6850
15086,6847
12471,6846
10877,6843
25083,6842
4036,6840
9299,6839
12284,6838
10813,6836
16414,6834
26195,6830
29778,6823
23340,6821
24442,6820
6201,6818
3574,6815
19456,6814
12245,6813
26378,6811
16406,6809
17779,6807
7485,6805
1066,6804
28106,6802
23408,6801
6315,6798
6486,6794
7210,6793
5019,6792
23516,6791
7919,6790
26092,6789
9901,6788
10413,6785
24608,6783
6062,6782
8820,6781
5567,6779
18797,6778
15028,6777
21070,6776
6427,6775
15094,6774
7248,6771
9020,6770
10707,6763
17117,6762
9797,6759
4072,6758
22078,6756
17815,6755
15802,6753
13086,6750
308,6749
907,6748
28396,6747
8715,6746
24393,6745
17155,6743
24530,6740
6043,6739
8899,6738
16589,6735
24715,6734
23113,6731
21381,6728
13707,6726
26986,6721
10207,6720
28461,6713
24656,6712
8037,6711
12956,6710
18281,6708
29559,6706
14351,6704
7061,6701
14949,6698
2381,6697
25145,6695
11440,6694
13377,6692
10556,6691
23864,6686
2828,6685
10649,6684
9750,6683
9631,6681
18493,6678
4040,6677
14039,6676
21162,6674
18867,6671
